run_date,kind,data_vintage,target_month,horizon,predicted,lo,hi,assured,naive,sigma,r2,backtest_mape,lag_rate,lag_intentions,lag_unemployment
2023-09-01,retro,2023-09-01,2024-05-01,8,914344.0,829927.0,998761.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2024-06-01,9,900784.0,816367.0,985201.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2024-07-01,10,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2024-08-01,11,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2024-09-01,12,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2024-10-01,13,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2024-11-01,14,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2024-12-01,15,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2025-01-01,16,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2025-02-01,17,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-09-01,retro,2023-09-01,2025-03-01,18,896264.0,811847.0,980681.0,False,989000.0,65868.0,0.924844,4.830709,10,2,0
2023-10-01,retro,2023-10-01,2023-11-01,1,989821.0,907368.0,1072274.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2023-12-01,2,964118.0,881664.0,1046571.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-01-01,3,946944.0,864491.0,1029397.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-02-01,4,931578.0,849125.0,1014032.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-03-01,5,916213.0,833759.0,998666.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-04-01,6,901751.0,819298.0,984204.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-05-01,7,890905.0,808451.0,973358.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-06-01,8,877347.0,794893.0,959800.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-07-01,9,872827.0,790374.0,955281.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-08-01,10,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-09-01,11,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-10-01,12,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-11-01,13,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2024-12-01,14,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2025-01-01,15,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2025-02-01,16,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2025-03-01,17,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-10-01,retro,2023-10-01,2025-04-01,18,866500.0,784047.0,948954.0,False,974000.0,64336.0,0.925037,4.657853,10,2,0
2023-11-01,retro,2023-11-01,2023-12-01,1,963092.0,882390.0,1043795.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-01-01,2,945927.0,865225.0,1026629.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-02-01,3,930569.0,849867.0,1011271.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-03-01,4,915210.0,834508.0,995912.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-04-01,5,900755.0,820053.0,981457.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-05-01,6,889914.0,809212.0,970616.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-06-01,7,876362.0,795660.0,957064.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-07-01,8,871845.0,791143.0,952547.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-08-01,9,865521.0,784819.0,946223.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-09-01,10,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-10-01,11,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-11-01,12,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2024-12-01,13,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2025-01-01,14,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2025-02-01,15,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2025-03-01,16,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2025-04-01,17,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-11-01,retro,2023-11-01,2025-05-01,18,857390.0,776688.0,938092.0,False,956000.0,62970.0,0.924961,4.508797,10,2,0
2023-12-01,retro,2023-12-01,2024-01-01,1,944876.0,865836.0,1023916.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-02-01,2,929523.0,850482.0,1008563.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-03-01,3,914169.0,835129.0,993209.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-04-01,4,899718.0,820678.0,978759.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-05-01,5,888881.0,809840.0,967921.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-06-01,6,875333.0,796293.0,954373.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-07-01,7,870817.0,791777.0,949857.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-08-01,8,864495.0,785455.0,943535.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-09-01,9,856367.0,777327.0,935407.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-10-01,10,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-11-01,11,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2024-12-01,12,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2025-01-01,13,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2025-02-01,14,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2025-03-01,15,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2025-04-01,16,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2025-05-01,17,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2023-12-01,retro,2023-12-01,2025-06-01,18,849142.0,770102.0,928182.0,False,932000.0,61673.0,0.924868,4.362354,10,2,0
2024-01-01,retro,2024-01-01,2024-02-01,1,933552.0,855974.0,1011130.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-03-01,2,930829.0,853251.0,1008407.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-04-01,3,916380.0,838802.0,993958.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-05-01,4,905544.0,827966.0,983122.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-06-01,5,891998.0,814420.0,969576.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-07-01,6,887483.0,809905.0,965061.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-08-01,7,881162.0,803584.0,958740.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-09-01,8,873034.0,795457.0,950612.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-10-01,9,865810.0,788232.0,943388.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-11-01,10,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2024-12-01,11,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2025-01-01,12,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2025-02-01,13,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2025-03-01,14,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2025-04-01,15,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2025-05-01,16,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2025-06-01,17,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-01-01,retro,2024-01-01,2025-07-01,18,866713.0,789135.0,944291.0,False,915000.0,60532.0,0.92466,4.271317,10,2,0
2024-02-01,retro,2024-02-01,2024-03-01,1,929844.0,853680.0,1006007.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-04-01,2,902611.0,826448.0,978774.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-05-01,3,891774.0,815610.0,967937.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-06-01,4,878227.0,802063.0,954390.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-07-01,5,873711.0,797548.0,949875.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-08-01,6,867389.0,791226.0,943553.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-09-01,7,859261.0,783098.0,935425.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-10-01,8,852037.0,775873.0,928200.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-11-01,9,852940.0,776776.0,929103.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2024-12-01,10,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-01-01,11,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-02-01,12,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-03-01,13,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-04-01,14,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-05-01,15,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-06-01,16,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-07-01,17,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-02-01,retro,2024-02-01,2025-08-01,18,860165.0,784001.0,936328.0,False,900000.0,59428.0,0.924508,4.170655,10,2,0
2024-03-01,retro,2024-03-01,2024-04-01,1,901026.0,825677.0,976376.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-05-01,2,903160.0,827811.0,978509.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-06-01,3,889607.0,814257.0,964956.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-07-01,4,885089.0,809740.0,960438.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-08-01,5,878764.0,803415.0,954113.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-09-01,6,870632.0,795283.0,945981.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-10-01,7,863403.0,788054.0,938753.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-11-01,8,864307.0,788958.0,939656.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2024-12-01,9,871535.0,796186.0,946885.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-01-01,10,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-02-01,11,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-03-01,12,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-04-01,13,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-05-01,14,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-06-01,15,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-07-01,16,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-08-01,17,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-03-01,retro,2024-03-01,2025-09-01,18,872439.0,797090.0,947788.0,False,875000.0,58793.0,0.924061,4.180335,10,2,0
2024-04-01,retro,2024-04-01,2024-05-01,1,912005.0,837505.0,986505.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2024-06-01,2,898441.0,823942.0,972941.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2024-07-01,3,893920.0,819420.0,968420.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2024-08-01,4,887591.0,813091.0,962091.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2024-09-01,5,879452.0,804952.0,953952.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2024-10-01,6,872219.0,797719.0,946719.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2024-11-01,7,873123.0,798623.0,947623.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2024-12-01,8,880357.0,805857.0,954857.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-01-01,9,881261.0,806761.0,955761.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-02-01,10,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-03-01,11,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-04-01,12,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-05-01,13,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-06-01,14,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-07-01,15,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-08-01,16,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-09-01,17,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-04-01,retro,2024-04-01,2025-10-01,18,882165.0,807665.0,956665.0,False,870000.0,58130.0,0.923655,4.174538,10,2,0
2024-05-01,retro,2024-05-01,2024-06-01,1,896812.0,822897.0,970727.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2024-07-01,2,905704.0,831789.0,979619.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2024-08-01,3,899367.0,825452.0,973282.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2024-09-01,4,891221.0,817306.0,965136.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2024-10-01,5,883979.0,810064.0,957894.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2024-11-01,6,884884.0,810969.0,958799.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2024-12-01,7,892126.0,818211.0,966041.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-01-01,8,893031.0,819116.0,966946.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-02-01,9,893936.0,820021.0,967851.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-03-01,10,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-04-01,11,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-05-01,12,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-06-01,13,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-07-01,14,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-08-01,15,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-09-01,16,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-10-01,17,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-05-01,retro,2024-05-01,2025-11-01,18,894841.0,820926.0,968756.0,False,856000.0,57674.0,0.923192,4.203677,10,2,0
2024-06-01,retro,2024-06-01,2024-07-01,1,904191.0,830619.0,977764.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2024-08-01,2,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2024-09-01,3,862448.0,788876.0,936021.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2024-10-01,4,855197.0,781624.0,928770.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2024-11-01,5,856103.0,782531.0,929676.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2024-12-01,6,863355.0,789782.0,936927.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-01-01,7,864261.0,790689.0,937834.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-02-01,8,865168.0,791595.0,938740.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-03-01,9,866074.0,792501.0,939647.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-04-01,10,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-05-01,11,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-06-01,12,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-07-01,13,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-08-01,14,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-09-01,15,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-10-01,16,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-11-01,17,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-06-01,retro,2024-06-01,2025-12-01,18,870606.0,797034.0,944179.0,False,837000.0,57407.0,0.922672,4.258822,10,2,0
2024-07-01,retro,2024-07-01,2024-08-01,1,864161.0,790895.0,937427.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2024-09-01,2,924684.0,851418.0,997951.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2024-10-01,3,917423.0,844157.0,990689.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2024-11-01,4,918331.0,845064.0,991597.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2024-12-01,5,925592.0,852325.0,998858.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-01-01,6,926500.0,853233.0,999766.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-02-01,7,927407.0,854141.0,1000674.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-03-01,8,928315.0,855048.0,1001581.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-04-01,9,932853.0,859587.0,1006120.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-05-01,10,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-06-01,11,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-07-01,12,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-08-01,13,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-09-01,14,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-10-01,15,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-11-01,16,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2025-12-01,17,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-07-01,retro,2024-07-01,2026-01-01,18,935576.0,862310.0,1008843.0,False,837000.0,57168.0,0.922189,4.310188,10,2,0
2024-08-01,retro,2024-08-01,2024-09-01,1,924286.0,851960.0,996611.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2024-10-01,2,903157.0,830832.0,975482.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2024-11-01,3,904065.0,831740.0,976391.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2024-12-01,4,911332.0,839007.0,983657.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-01-01,5,912240.0,839915.0,984565.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-02-01,6,913149.0,840823.0,985474.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-03-01,7,914057.0,841732.0,986382.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-04-01,8,918598.0,846273.0,990924.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-05-01,9,921323.0,848998.0,993649.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-06-01,10,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
